country,region,education level,gender,age group,household size,crop type,farm size (acres),farming experience,land tenure,fertiliser,certified seeds,pest management,phone ownership,internet use,agricultural financing,bank account,mobile account,losses-rain pattern,losses-drought,losses-heatwave,losses-storms,losses-mudslides,farmer organization,service provider awareness,agricultural continuity,land expansion
Nigeria,Western Africa,primary,female,,8,food crops,,,rent all the land,yes,no,yes,yes,,no,no,no,yes,no,no,no,no,no,no,,
Nigeria,Western Africa,secondary,male,25-34,4,food crops,,,own all the land,yes,no,no,yes,,no,yes,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,no education,male,35-44,6,food crops,,,own all the land,no,yes,yes,no,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,no education,male,35-44,5,food crops,,,own all the land,no,no,no,no,,no,no,no,,,,,,no,no,,
Nigeria,Western Africa,tertiary education,male,35-44,4,food crops,,,own all the land,yes,no,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,25-34,10,food crops,,,own all the land,no,no,yes,yes,,yes,yes,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,tertiary education,male,35-44,8,food crops,,,own all the land,yes,yes,yes,yes,,no,yes,no,yes,no,no,no,no,no,no,,
Nigeria,Western Africa,secondary,male,35-44,9,food crops,,,own all the land,yes,yes,yes,yes,,no,no,no,yes,yes,no,no,no,no,yes,,
Nigeria,Western Africa,no education,female,,7,food crops,,,own all the land,no,no,yes,no,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,,,,,food crops,,,,,,,,,,,,,,,,,,,,
Nigeria,Western Africa,secondary,male,18-24,10,food crops,,,own all the land,yes,no,yes,yes,,yes,no,no,yes,no,no,no,no,yes,no,,
Nigeria,Western Africa,secondary,male,35-44,5,food crops,,,own all the land,no,no,yes,yes,,no,yes,no,yes,no,no,no,no,no,yes,,
Nigeria,Western Africa,tertiary education,male,,4,food crops,,,rent all the land,yes,yes,yes,yes,,yes,yes,i don't know,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,secondary,male,,10,food crops,,,rent all the land,yes,yes,yes,yes,,no,yes,no,yes,no,no,no,no,no,no,,
Nigeria,Western Africa,secondary,male,25-34,3,food crops,,,own all the land,yes,no,yes,yes,,yes,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,no education,female,45-54,10,food crops,,,own all the land,no,yes,yes,no,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,55-64,6,food crops,,,own all the land,no,yes,no,yes,,no,yes,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,tertiary education,male,35-44,25,food crops,,,own all the land,no,no,yes,yes,,no,yes,no,yes,no,no,no,no,no,yes,,
Nigeria,Western Africa,secondary,male,45-54,4,food crops,,,own all the land,yes,yes,yes,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,65 or older,8,food crops,,,own all the land,yes,no,yes,no,,no,no,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,secondary,male,,7,food crops,,,rent all the land,yes,no,no,yes,,no,yes,no,,,,,,yes,yes,,
Nigeria,Western Africa,primary,male,55-64,11,food crops,,,rent all the land,yes,yes,yes,yes,,no,yes,no,,,,,,yes,yes,,
Nigeria,Western Africa,tertiary education,male,35-44,5,food crops,,,rent all the land,yes,yes,no,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,65 or older,7,food crops,,,own all the land,yes,yes,yes,no,,no,no,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,primary,male,35-44,4,food crops,,,own all the land,yes,no,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,primary,female,45-54,7,food crops,,,own all the land,no,no,no,no,,no,no,no,yes,no,no,no,no,no,yes,,
Nigeria,Western Africa,primary,male,55-64,5,food crops,,,own all the land,yes,yes,yes,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,35-44,7,food crops,,,own all the land,yes,no,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,no education,male,45-54,8,food crops,,,own all the land,yes,yes,yes,no,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,tertiary education,male,65 or older,9,food crops,,,rent all the land,yes,yes,yes,yes,,no,yes,no,yes,no,yes,no,no,yes,yes,,
Nigeria,Western Africa,secondary,male,25-34,20,food crops,,,rent all the land,yes,no,yes,yes,,no,no,no,yes,no,no,no,no,yes,yes,,
Nigeria,Western Africa,no education,female,35-44,8,food crops,,,own all the land,yes,no,yes,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,,9,food crops,,,own all the land,yes,yes,no,yes,,no,yes,no,,,,,,no,no,,
Nigeria,Western Africa,primary,male,55-64,15,food crops,,,own all the land,yes,no,yes,no,,yes,no,no,,,,,,no,yes,,
Nigeria,Western Africa,,,,,food crops,,,,,,,,,,,,,,,,,,,,
Nigeria,Western Africa,tertiary education,male,45-54,8,food crops,,,own all the land,no,yes,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,35-44,1,food crops,,,own all the land,yes,no,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,no education,male,45-54,15,food crops,,,own all the land,no,no,yes,yes,,no,no,no,yes,no,no,no,no,no,no,,
Nigeria,Western Africa,secondary,male,35-44,4,food crops,,,own all the land,yes,no,yes,no,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,tertiary education,female,,14,food crops,,,rent all the land,yes,yes,yes,yes,,no,yes,yes,no,yes,no,no,no,yes,no,,
Nigeria,Western Africa,primary,male,55-64,3,food crops,,,own all the land,no,no,yes,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,35-44,7,food crops,,,own all the land,no,no,yes,yes,,no,yes,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,35-44,8,food crops,,,own all the land,no,no,yes,yes,,no,no,no,,,,,,no,yes,,
Nigeria,Western Africa,secondary,male,55-64,6,food crops,,,own all the land,yes,no,no,yes,,yes,yes,no,,,,,,no,yes,,
Kenya,Eastern Africa,primary,female,65 or older,5,food crops,,,own all the land,,,,yes,,yes,no,yes,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,55-64,8,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,55-64,10,food crops,,,own all the land,,,,yes,,no,yes,no,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,45-54,8,food crops,,,own all the land,,,,yes,,yes,yes,yes,no,no,yes,no,no,yes,no,,
Kenya,Eastern Africa,no education,male,65 or older,5,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,55-64,4,food crops,,,own all the land,,,,yes,,no,no,yes,no,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,secondary,female,55-64,17,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,male,55-64,7,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,tertiary education,male,65 or older,13,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,,7,food crops,,,own part of the land and rent the rest,,,,yes,,no,no,yes,,,,,,yes,yes,,
Kenya,Eastern Africa,primary,female,35-44,8,food crops,,,own part of the land and rent the rest,,,,yes,,yes,yes,yes,,,,,,no,yes,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,yes,,no,yes,no,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,16,food crops,,,own all the land,,,,yes,,no,yes,no,yes,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,secondary,male,65 or older,9,food crops,,,own all the land,,,,yes,,no,yes,yes,,,,,,yes,no,,
Kenya,Eastern Africa,secondary,female,65 or older,12,food crops,,,own all the land,,,,yes,,no,yes,yes,,,,,,no,no,,
Kenya,Eastern Africa,primary,female,55-64,5,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,25-34,4,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,25-34,6,food crops,,,own all the land,,,,yes,,yes,yes,yes,,,,,,no,no,,
Kenya,Eastern Africa,secondary,male,65 or older,9,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,45-54,8,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,65 or older,4,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,yes,no,yes,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,yes,no,yes,no,,
Kenya,Eastern Africa,,,,,food crops,,,,,,,,,,,,,,,,,,,,
Kenya,Eastern Africa,secondary,male,65 or older,9,food crops,,,own all the land,,,,yes,,yes,no,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,65 or older,9,food crops,,,own all the land,,,,yes,,yes,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,45-54,11,food crops,,,own all the land,,,,yes,,no,yes,yes,,,,,,yes,no,,
Kenya,Eastern Africa,primary,female,35-44,6,food crops,,,own all the land,,,,yes,,no,no,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,35-44,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,yes,no,no,no,no,,
Kenya,Eastern Africa,,,,,food crops,,,,,,,,,,,,,,,,,,,,
Kenya,Eastern Africa,secondary,female,55-64,6,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,65 or older,7,food crops,,,own all the land,,,,no,,no,yes,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,35-44,1,food crops,,,own all the land,,,,yes,,no,no,no,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,secondary,male,45-54,9,food crops,,,own all the land,,,,yes,,yes,yes,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,65 or older,2,food crops,,,own all the land,,,,yes,,no,yes,no,yes,no,no,no,no,yes,yes,,
Kenya,Eastern Africa,secondary,female,55-64,13,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,yes,no,no,no,,
Kenya,Eastern Africa,secondary,male,45-54,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,65 or older,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,45-54,8,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,35-44,7,food crops,,,own all the land,,,,yes,,yes,no,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,65 or older,9,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,5,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,primary,male,45-54,4,food crops,,,own all the land,,,,yes,,no,i don't know,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,55-64,2,food crops,,,own all the land,,,,yes,,no,no,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,no education,female,55-64,6,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,35-44,6,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,tertiary education,male,55-64,8,food crops,,,own part of the land and rent the rest,,,,yes,,yes,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,55-64,10,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,no,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,primary,female,35-44,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,no,no,yes,no,yes,yes,,
Kenya,Eastern Africa,primary,female,55-64,5,food crops,,,own all the land,,,,yes,,no,no,yes,yes,no,yes,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,45-54,8,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,no,yes,no,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,55-64,3,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,65 or older,2,food crops,,,own all the land,,,,yes,,no,no,no,,,,,,no,no,,
Kenya,Eastern Africa,primary,female,45-54,6,food crops,,,own part of the land and rent the rest,,,,yes,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,45-54,9,food crops,,,own all the land,,,,yes,,no,no,yes,yes,no,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,45-54,4,food crops,,,own all the land,,,,yes,,yes,yes,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,55-64,8,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,35-44,6,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,10,food crops,,,own all the land,,,,yes,,yes,no,yes,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,male,55-64,4,food crops,,,own all the land,,,,yes,,no,yes,no,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,tertiary education,female,65 or older,11,food crops,,,own all the land,,,,yes,,no,yes,no,,,,,,yes,yes,,
Kenya,Eastern Africa,primary,female,45-54,12,food crops,,,own all the land,,,,yes,,yes,no,yes,no,no,yes,no,no,no,no,,
Kenya,Eastern Africa,tertiary education,male,65 or older,2,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,no,no,no,no,yes,no,,
Kenya,Eastern Africa,no education,female,65 or older,5,food crops,,,own all the land,,,,no,,no,no,no,yes,no,no,no,no,no,no,,
Kenya,Eastern Africa,no education,male,55-64,11,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,25-34,8,food crops,,,own part of the land and rent the rest,,,,yes,,no,no,yes,,,,,,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,7,food crops,,,own all the land,,,,yes,,no,yes,yes,,,,,,yes,no,,
Kenya,Eastern Africa,primary,male,35-44,8,food crops,,,own part of the land and rent the rest,,,,yes,,no,no,yes,yes,no,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,55-64,8,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,35-44,6,food crops,,,own all the land,,,,no,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,male,45-54,9,food crops,,,rent all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,secondary,male,65 or older,2,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,yes,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,,1,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,10,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,no education,female,55-64,1,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,male,65 or older,3,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,55-64,2,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,55-64,4,food crops,,,own part of the land and rent the rest,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,35-44,4,food crops,,,own all the land,,,,no,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,tertiary education,male,65 or older,5,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,no,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,male,45-54,9,food crops,,,own part of the land and rent the rest,,,,yes,,yes,yes,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,45-54,4,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,no,yes,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,45-54,6,food crops,,,own part of the land and rent the rest,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,male,55-64,7,food crops,,,own all the land,,,,yes,,no,i prefer not to say,yes,,,,,,no,no,,
Kenya,Eastern Africa,primary,female,45-54,4,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,55-64,5,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,no education,female,65 or older,6,food crops,,,own all the land,,,,yes,,yes,no,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,65 or older,9,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,secondary,female,,4,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,65 or older,4,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,65 or older,1,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,45-54,10,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,65 or older,7,food crops,,,own all the land,,,,yes,,no,no,yes,yes,no,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,35-44,5,food crops,,,own part of the land and rent the rest,,,,yes,,yes,no,yes,,,,,,yes,yes,,
Kenya,Eastern Africa,primary,male,55-64,6,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,no,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,male,55-64,11,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,no,no,no,no,yes,no,,
Kenya,Eastern Africa,no education,female,65 or older,6,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,45-54,9,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,yes,no,yes,no,,
Kenya,Eastern Africa,tertiary education,female,45-54,8,food crops,,,own all the land,,,,yes,,yes,yes,yes,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,,,,,food crops,,,,,,,,,,,,,,,,,,,,
Kenya,Eastern Africa,primary,female,65 or older,4,food crops,,,own all the land,,,,yes,,no,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,,8,food crops,,,own all the land,,,,yes,,yes,no,no,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,yes,,yes,no,yes,yes,no,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,45-54,11,food crops,,,own part of the land and rent the rest,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,45-54,9,food crops,,,own all the land,,,,yes,,no,yes,no,,,,,,yes,no,,
Kenya,Eastern Africa,primary,female,35-44,8,food crops,,,rent all the land,,,,yes,,yes,no,yes,yes,no,yes,no,no,no,no,,
Kenya,Eastern Africa,secondary,male,65 or older,8,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,male,55-64,12,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,35-44,9,food crops,,,own part of the land and rent the rest,,,,yes,,yes,yes,yes,no,yes,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,female,25-34,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,primary,male,65 or older,,food crops,,,own all the land,,,,yes,,no,no,yes,,,,,,no,no,,
Kenya,Eastern Africa,primary,female,55-64,6,food crops,,,own all the land,,,,no,,no,no,no,no,yes,no,no,no,no,no,,
Kenya,Eastern Africa,tertiary education,female,55-64,5,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,no,no,no,no,yes,yes,,
Kenya,Eastern Africa,primary,male,55-64,5,food crops,,,own all the land,,,,yes,,no,no,yes,no,no,yes,no,no,no,no,,
Kenya,Eastern Africa,primary,female,,4,food crops,,,own all the land,,,,yes,,no,no,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,65 or older,5,food crops,,,own all the land,,,,yes,,no,yes,yes,no,yes,no,yes,no,no,yes,,
Kenya,Eastern Africa,secondary,male,55-64,16,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,primary,female,35-44,7,food crops,,,own all the land,,,,yes,,no,no,yes,no,yes,no,no,no,no,yes,,
Kenya,Eastern Africa,tertiary education,female,55-64,5,food crops,,,own all the land,,,,yes,,yes,yes,yes,yes,yes,no,no,no,yes,no,,
Kenya,Eastern Africa,secondary,female,55-64,5,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,no,no,no,no,no,,
Kenya,Eastern Africa,primary,female,65 or older,1,food crops,,,own all the land,,,,yes,,no,no,no,yes,no,no,no,no,yes,yes,,
Kenya,Eastern Africa,tertiary education,male,35-44,2,food crops,,,own all the land,,,,yes,,no,yes,yes,yes,yes,yes,no,no,no,yes,,
